Chain iteration mu_1 sd_1 w_1 w_NS Prob 
1 31278 0.67355 0.2233 0.99378 0.0062202 3.6605 
1 31279 0.69011 0.21269 0.97452 0.025484 3.2972 
1 31280 0.70684 0.22178 0.96486 0.03514 2.9274 
1 31281 0.70275 0.21823 0.97923 0.020773 3.3395 
1 31282 0.72519 0.21959 0.97615 0.023851 3.0967 
1 31283 0.73879 0.21359 0.9768 0.023203 2.9945 
1 31284 0.71025 0.20478 0.96891 0.031093 3.1511 
1 31285 0.71025 0.20478 0.96891 0.031093 3.1511 
1 31286 0.72067 0.20484 0.9719 0.028103 3.1635 
1 31287 0.70243 0.20977 0.96453 0.035467 3.0505 
1 31288 0.70572 0.19713 0.97356 0.026436 3.2965 
1 31289 0.71325 0.1964 0.97225 0.027745 3.2482 
1 31290 0.71744 0.20248 0.96255 0.037448 2.974 
1 31291 0.7357 0.21722 0.9757 0.024296 2.9546 
1 31292 0.74251 0.1968 0.98857 0.01143 3.4364 
1 31293 0.74251 0.1968 0.98857 0.01143 3.4364 
1 31294 0.73464 0.19464 0.9893 0.010696 3.4728 
1 31295 0.75111 0.18811 0.99945 0.00054808 3.6338 
1 31296 0.75111 0.18811 0.99945 0.00054808 3.6338 
1 31297 0.75111 0.18811 0.99945 0.00054808 3.6338 
1 31298 0.75111 0.18811 0.99945 0.00054808 3.6338 
1 31299 0.71505 0.18896 0.99237 0.0076251 3.6383 
1 31300 0.71505 0.18896 0.99237 0.0076251 3.6383 
1 31301 0.71881 0.19512 0.98611 0.013888 3.529 
1 31302 0.71528 0.18985 0.96558 0.034418 3.1041 
1 31303 0.67115 0.18492 0.95832 0.041683 2.8902 
1 31304 0.68928 0.18774 0.95525 0.044748 2.9166 
1 31305 0.68928 0.18774 0.95525 0.044748 2.9166 
1 31306 0.67186 0.19395 0.96638 0.033624 3.0872 
1 31307 0.68759 0.18457 0.9522 0.047799 2.845 
1 31308 0.68759 0.18457 0.9522 0.047799 2.845 
1 31309 0.65659 0.18413 0.95839 0.041614 2.7677 
1 31310 0.64844 0.17642 0.97496 0.025036 2.6568 
1 31311 0.6693 0.17832 0.95402 0.045985 2.7538 
1 31312 0.65911 0.1784 0.95723 0.042773 2.7101 
1 31313 0.6773 0.18228 0.96394 0.036065 2.9944 
1 31314 0.69558 0.19466 0.96017 0.039832 3.0256 
1 31315 0.69694 0.18677 0.9383 0.061702 2.5537 
1 31316 0.66951 0.17947 0.92875 0.07125 2.3186 
1 31317 0.64925 0.18258 0.9254 0.074602 2.156 
1 31318 0.68332 0.17205 0.9164 0.083603 2.0776 
1 31319 0.68332 0.17205 0.9164 0.083603 2.0776 
1 31320 0.70023 0.17054 0.91412 0.08588 2.0133 
1 31321 0.70367 0.18363 0.91085 0.089149 1.8964 
1 31322 0.69989 0.19447 0.91419 0.085813 1.9315 
1 31323 0.69989 0.19447 0.91419 0.085813 1.9315 
1 31324 0.69691 0.19908 0.91195 0.088055 1.8481 
1 31325 0.70931 0.19393 0.91161 0.08839 1.8186 
1 31326 0.71905 0.18875 0.90517 0.094826 1.6263 
1 31327 0.69298 0.1896 0.90119 0.098807 1.6665 
1 31328 0.68876 0.18016 0.89959 0.10041 1.6861 
1 31329 0.67067 0.16828 0.9098 0.090202 1.9049 
1 31330 0.6907 0.16959 0.89852 0.10148 1.6776 
1 31331 0.7102 0.1741 0.90579 0.094208 1.7783 
1 31332 0.7221 0.18344 0.91353 0.086471 1.8007 
1 31333 0.70247 0.17347 0.90702 0.092977 1.8419 
1 31334 0.66089 0.19593 0.92407 0.075934 2.1965 
1 31335 0.68752 0.20994 0.9293 0.070703 2.2357 
1 31336 0.69072 0.22721 0.90192 0.098082 1.2814 
1 31337 0.69072 0.22721 0.90192 0.098082 1.2814 
1 31338 0.69072 0.22721 0.90192 0.098082 1.2814 
1 31339 0.69072 0.22721 0.90192 0.098082 1.2814 
1 31340 0.71944 0.21937 0.91737 0.082629 1.5931 
1 31341 0.71944 0.21937 0.91737 0.082629 1.5931 
1 31342 0.70306 0.22545 0.91764 0.082359 1.6534 
1 31343 0.70306 0.22545 0.91764 0.082359 1.6534 
1 31344 0.70306 0.22545 0.91764 0.082359 1.6534 
1 31345 0.69611 0.22812 0.91773 0.082267 1.6665 
1 31346 0.70733 0.21432 0.91262 0.087383 1.6403 
1 31347 0.69039 0.2078 0.91017 0.089835 1.7528 
1 31348 0.69671 0.18598 0.90741 0.092586 1.8286 
1 31349 0.73686 0.18346 0.91267 0.087329 1.6989 
1 31350 0.73686 0.18346 0.91267 0.087329 1.6989 
1 31351 0.7383 0.19131 0.91384 0.086159 1.6477 
1 31352 0.72368 0.19553 0.91916 0.080842 1.8909 
1 31353 0.71021 0.19265 0.92819 0.071812 2.2403 
1 31354 0.70502 0.19448 0.91656 0.083437 1.9655 
1 31355 0.68297 0.2097 0.90968 0.090315 1.749 
1 31356 0.68051 0.21959 0.91759 0.082406 1.8566 
1 31357 0.68051 0.21959 0.91759 0.082406 1.8566 
1 31358 0.66876 0.21789 0.92476 0.075237 2.088 
1 31359 0.66876 0.21789 0.92476 0.075237 2.088 
1 31360 0.66919 0.21145 0.91791 0.082088 1.9719 
1 31361 0.67391 0.20973 0.91634 0.083657 1.9416 
1 31362 0.67391 0.20973 0.91634 0.083657 1.9416 
1 31363 0.66219 0.19523 0.92663 0.073365 2.2589 
1 31364 0.66219 0.19523 0.92663 0.073365 2.2589 
1 31365 0.67014 0.20709 0.94126 0.058739 2.5672 
1 31366 0.67014 0.20709 0.94126 0.058739 2.5672 
1 31367 0.64551 0.20836 0.93185 0.06815 2.2789 
1 31368 0.64551 0.20836 0.93185 0.06815 2.2789 
1 31369 0.64763 0.20743 0.93413 0.065872 2.3418 
1 31370 0.6324 0.22028 0.92189 0.078109 1.9327 
1 31371 0.65869 0.21363 0.93025 0.069746 2.2572 
1 31372 0.65869 0.21363 0.93025 0.069746 2.2572 
1 31373 0.65749 0.20968 0.94054 0.05946 2.5154 
1 31374 0.70106 0.18597 0.93868 0.061324 2.5547 
1 31375 0.69399 0.19015 0.94163 0.058373 2.6272 
1 31376 0.66245 0.17733 0.94352 0.056483 2.533 
1 31377 0.6662 0.16732 0.94394 0.056058 2.4631 
1 31378 0.67909 0.161 0.94588 0.054122 2.5006 
1 31379 0.67134 0.1619 0.95388 0.046116 2.5429 
1 31380 0.66533 0.14977 0.92664 0.073362 1.9988 
1 31381 0.66468 0.14509 0.91778 0.082216 1.8038 
1 31382 0.6635 0.1343 0.91784 0.082159 1.6265 
1 31383 0.67688 0.13079 0.91824 0.081761 1.6457 
1 31384 0.6715 0.12225 0.91117 0.088835 1.3574 
1 31385 0.68283 0.11839 0.90451 0.095489 1.2725 
1 31386 0.69444 0.12099 0.90192 0.098079 1.3229 
1 31387 0.68101 0.12126 0.90897 0.091027 1.3739 
1 31388 0.68604 0.12407 0.93073 0.069265 1.6616 
1 31389 0.69608 0.1189 0.92898 0.071015 1.5727 
1 31390 0.68475 0.12209 0.93317 0.066833 1.6096 
1 31391 0.68475 0.12209 0.93317 0.066833 1.6096 
1 31392 0.68475 0.12209 0.93317 0.066833 1.6096 
1 31393 0.68174 0.12147 0.93443 0.065575 1.5695 
1 31394 0.68174 0.12147 0.93443 0.065575 1.5695 
1 31395 0.68174 0.12147 0.93443 0.065575 1.5695 
1 31396 0.69784 0.13024 0.93743 0.06257 1.9401 
1 31397 0.70907 0.13514 0.94965 0.050347 2.2245 
1 31398 0.7639 0.1399 0.95926 0.040739 2.3962 
1 31399 0.75724 0.13784 0.97749 0.022508 2.652 
1 31400 0.74676 0.13038 0.97822 0.02178 2.4184 
1 31401 0.74676 0.13038 0.97822 0.02178 2.4184 
1 31402 0.74676 0.13038 0.97822 0.02178 2.4184 
1 31403 0.74676 0.13038 0.97822 0.02178 2.4184 
1 31404 0.7504 0.13234 0.97892 0.021083 2.499 
1 31405 0.79599 0.13115 0.99038 0.0096167 2.5167 
1 31406 0.75866 0.14306 0.98485 0.015146 2.8627 
1 31407 0.77422 0.15502 0.99542 0.004582 3.0603 
1 31408 0.79387 0.17008 0.99545 0.0045452 3.0359 
1 31409 0.78816 0.16992 0.98794 0.012058 2.9489 
1 31410 0.78816 0.16992 0.98794 0.012058 2.9489 
1 31411 0.78816 0.16992 0.98794 0.012058 2.9489 
1 31412 0.78156 0.16526 0.99737 0.002632 3.2432 
1 31413 0.76625 0.17302 0.98047 0.019532 3.0643 
1 31414 0.75004 0.17764 0.98913 0.010874 3.4087 
1 31415 0.75004 0.17764 0.98913 0.010874 3.4087 
1 31416 0.7261 0.19451 0.97974 0.02026 3.3061 
1 31417 0.71133 0.1933 0.96745 0.032553 3.154 
1 31418 0.71133 0.1933 0.96745 0.032553 3.154 
1 31419 0.69389 0.17991 0.96738 0.032618 3.1084 
1 31420 0.7117 0.19144 0.98202 0.017978 3.4566 
1 31421 0.73552 0.18894 0.98284 0.01716 3.3818 
1 31422 0.73552 0.18894 0.98284 0.01716 3.3818 
1 31423 0.69128 0.21365 0.97867 0.021333 3.3846 
1 31424 0.71969 0.20104 0.97821 0.021793 3.3386 
1 31425 0.71969 0.20104 0.97821 0.021793 3.3386 
1 31426 0.70643 0.21125 0.98443 0.015574 3.4918 
1 31427 0.74595 0.22435 0.99821 0.0017862 3.3248 
1 31428 0.74595 0.22435 0.99821 0.0017862 3.3248 
1 31429 0.71876 0.22155 0.99627 0.0037322 3.6326 
1 31430 0.6974 0.21939 0.98362 0.01638 3.4541 
1 31431 0.68408 0.22456 0.9836 0.016399 3.4464 
1 31432 0.7002 0.23562 0.98698 0.013025 3.3717 
1 31433 0.68078 0.22418 0.97238 0.027615 3.1923 
1 31434 0.71159 0.22075 0.9937 0.0062998 3.6223 
1 31435 0.69417 0.23956 0.99548 0.0045158 3.5715 
1 31436 0.6816 0.23901 0.99016 0.0098416 3.4911 
1 31437 0.65969 0.24965 0.99156 0.0084421 3.4499 
1 31438 0.65719 0.24655 0.99394 0.0060602 3.5272 
1 31439 0.65719 0.24655 0.99394 0.0060602 3.5272 
1 31440 0.65719 0.24655 0.99394 0.0060602 3.5272 
1 31441 0.65719 0.24655 0.99394 0.0060602 3.5272 
1 31442 0.68057 0.24983 0.99903 0.00097268 3.5978 
1 31443 0.68057 0.24983 0.99903 0.00097268 3.5978 
1 31444 0.68057 0.24983 0.99903 0.00097268 3.5978 
1 31445 0.68057 0.24983 0.99903 0.00097268 3.5978 
1 31446 0.6862 0.25121 0.98882 0.011182 3.2955 
1 31447 0.6862 0.25121 0.98882 0.011182 3.2955 
1 31448 0.71073 0.24729 0.99186 0.008142 3.261 
1 31449 0.6808 0.26538 0.99121 0.0087922 3.1773 
1 31450 0.68468 0.27783 0.98603 0.013974 2.7878 
1 31451 0.68468 0.27783 0.98603 0.013974 2.7878 
1 31452 0.68504 0.27296 0.97573 0.024274 2.5906 
1 31453 0.66412 0.28266 0.98776 0.012241 2.8978 
1 31454 0.66412 0.28266 0.98776 0.012241 2.8978 
1 31455 0.65907 0.26013 0.9871 0.012904 3.2294 
1 31456 0.67683 0.25945 0.99904 0.00096372 3.4922 
1 31457 0.69906 0.26319 0.99634 0.003662 3.2174 
1 31458 0.69906 0.26319 0.99634 0.003662 3.2174 
1 31459 0.69906 0.26319 0.99634 0.003662 3.2174 
1 31460 0.69906 0.26319 0.99634 0.003662 3.2174 
1 31461 0.67747 0.26507 0.9987 0.0013021 3.4007 
1 31462 0.65263 0.27954 0.99741 0.0025862 3.2612 
1 31463 0.65263 0.27954 0.99741 0.0025862 3.2612 
1 31464 0.65263 0.27954 0.99741 0.0025862 3.2612 
1 31465 0.65382 0.25094 0.99057 0.009427 3.4116 
1 31466 0.65424 0.26488 0.99805 0.0019545 3.4568 
1 31467 0.65424 0.26488 0.99805 0.0019545 3.4568 
1 31468 0.67467 0.25528 0.99372 0.0062778 3.4186 
1 31469 0.65258 0.24782 0.99971 0.00028791 3.6374 
1 31470 0.6505 0.23745 0.98628 0.01372 3.3888 
1 31471 0.64458 0.23814 0.98422 0.015778 3.3168 
1 31472 0.6499 0.22428 0.99492 0.0050795 3.5453 
1 31473 0.66072 0.21904 0.99866 0.0013429 3.6686 
1 31474 0.66072 0.21904 0.99866 0.0013429 3.6686 
1 31475 0.66165 0.21238 0.99364 0.006364 3.5599 
1 31476 0.67101 0.21484 0.98608 0.013924 3.5039 
1 31477 0.67101 0.21484 0.98608 0.013924 3.5039 
1 31478 0.68067 0.2033 0.99158 0.0084167 3.6066 
1 31479 0.68067 0.2033 0.99158 0.0084167 3.6066 
1 31480 0.68322 0.19935 0.99656 0.0034396 3.6644 
1 31481 0.68322 0.19935 0.99656 0.0034396 3.6644 
1 31482 0.67557 0.20007 0.99201 0.0079899 3.5512 
1 31483 0.69995 0.20082 0.99511 0.0048945 3.7271 
1 31484 0.69995 0.20082 0.99511 0.0048945 3.7271 
1 31485 0.71438 0.21296 0.99993 7.1113e-05 3.8019 
1 31486 0.71438 0.21296 0.99993 7.1113e-05 3.8019 
1 31487 0.7166 0.22664 0.99364 0.0063571 3.5325 
1 31488 0.72045 0.22145 0.99217 0.007828 3.5208 
1 31489 0.72045 0.22145 0.99217 0.007828 3.5208 
1 31490 0.74603 0.21353 0.97516 0.024841 2.8715 
1 31491 0.74568 0.23495 0.99223 0.0077747 3.0598 
1 31492 0.74568 0.23495 0.99223 0.0077747 3.0598 
1 31493 0.74568 0.23495 0.99223 0.0077747 3.0598 
1 31494 0.74568 0.23495 0.99223 0.0077747 3.0598 
1 31495 0.74568 0.23495 0.99223 0.0077747 3.0598 
1 31496 0.73836 0.21959 0.99506 0.0049358 3.3929 
1 31497 0.72439 0.22299 0.99413 0.0058701 3.5217 
1 31498 0.75298 0.21131 0.99908 0.00091803 3.4662 
1 31499 0.74965 0.22015 0.99409 0.0059093 3.23 
1 31500 0.76484 0.21295 0.99524 0.0047598 3.1792 
1 31501 0.7683 0.20767 0.98835 0.011655 3.0108 
1 31502 0.76691 0.21173 0.9906 0.0093961 3.0411 
1 31503 0.76691 0.21173 0.9906 0.0093961 3.0411 
1 31504 0.77269 0.20668 0.98651 0.013487 2.9033 
1 31505 0.77269 0.20668 0.98651 0.013487 2.9033 
1 31506 0.77421 0.17905 0.99036 0.009643 3.1898 
1 31507 0.77812 0.1814 0.9994 0.00060019 3.343 
1 31508 0.80519 0.18044 0.98261 0.017391 2.4595 
1 31509 0.76952 0.1584 0.97013 0.029866 2.7601 
1 31510 0.76952 0.1584 0.97013 0.029866 2.7601 
1 31511 0.76887 0.17838 0.9827 0.017298 3.0812 
1 31512 0.77398 0.18518 0.98214 0.017859 2.9708 
1 31513 0.75566 0.17395 0.99395 0.0060499 3.4535 
1 31514 0.753 0.16968 0.97296 0.027044 3.0202 
1 31515 0.72978 0.17473 0.98296 0.017038 3.2999 
1 31516 0.72978 0.17473 0.98296 0.017038 3.2999 
1 31517 0.73565 0.16214 0.99483 0.0051674 3.3743 
1 31518 0.75281 0.15782 0.98212 0.017884 3.1084 
1 31519 0.74775 0.15476 0.99802 0.0019811 3.2827 
1 31520 0.7244 0.15041 0.98459 0.015407 2.95 
1 31521 0.74598 0.14898 0.97664 0.023358 2.9037 
1 31522 0.7843 0.14733 0.96728 0.03272 2.4524 
1 31523 0.76977 0.15524 0.967 0.032996 2.55 
1 31524 0.73843 0.16361 0.9716 0.028397 2.9561 
1 31525 0.74949 0.16725 0.976 0.024004 3.0974 
1 31526 0.67494 0.17503 0.97014 0.029858 2.9622 
1 31527 0.6714 0.17951 0.98351 0.01649 3.11 
1 31528 0.709 0.16962 0.97642 0.023576 3.184 
1 31529 0.71469 0.17095 0.96812 0.031879 3.0824 
1 31530 0.73189 0.1741 0.9631 0.036897 2.9031 
1 31531 0.73189 0.1741 0.9631 0.036897 2.9031 
1 31532 0.73206 0.17088 0.97688 0.023124 3.15 
1 31533 0.75381 0.15466 0.98833 0.011674 3.1591 
1 31534 0.70879 0.15237 0.98691 0.01309 2.8635 
1 31535 0.71511 0.13428 0.99058 0.0094188 2.1333 
1 31536 0.76419 0.12735 0.99451 0.005491 2.4097 
1 31537 0.77576 0.15141 0.99922 0.000784 3.1833 
1 31538 0.75613 0.15625 0.98669 0.013315 3.1512 
1 31539 0.75417 0.152 0.98302 0.016978 3.0349 
1 31540 0.7305 0.16488 0.98057 0.019435 3.2193 
1 31541 0.7305 0.16488 0.98057 0.019435 3.2193 
1 31542 0.75988 0.16434 0.97698 0.023016 3.0249 
1 31543 0.69975 0.16445 0.98465 0.015345 3.1057 
1 31544 0.74664 0.16824 0.98742 0.012581 3.3387 
1 31545 0.74664 0.16824 0.98742 0.012581 3.3387 
1 31546 0.74664 0.16824 0.98742 0.012581 3.3387 
1 31547 0.7285 0.1719 0.97926 0.020743 3.2091 
1 31548 0.714 0.17142 0.96822 0.031778 3.0881 
1 31549 0.69211 0.16578 0.97524 0.024757 2.9997 
1 31550 0.6955 0.17704 0.99234 0.0076618 3.3937 
1 31551 0.6955 0.17704 0.99234 0.0076618 3.3937 
1 31552 0.69429 0.16958 0.99359 0.0064116 3.2065 
1 31553 0.64678 0.17067 0.98471 0.015288 2.3948 
1 31554 0.64872 0.16941 0.98972 0.010282 2.311 
1 31555 0.6839 0.16519 0.98234 0.017661 2.929 
1 31556 0.6839 0.16519 0.98234 0.017661 2.929 
1 31557 0.68924 0.16008 0.97927 0.020735 2.8533 
1 31558 0.68563 0.17249 0.96967 0.030325 3.0098 
1 31559 0.68684 0.17153 0.96667 0.033325 2.9682 
1 31560 0.68935 0.17042 0.9746 0.025403 3.0583 
1 31561 0.69735 0.18779 0.98451 0.015486 3.462 
1 31562 0.73855 0.19588 0.98808 0.011924 3.4621 
1 31563 0.74141 0.18604 0.97882 0.021182 3.2547 
1 31564 0.70022 0.19004 0.97319 0.026814 3.2837 
1 31565 0.67757 0.1731 0.98694 0.013061 3.0575 
1 31566 0.67757 0.1731 0.98694 0.013061 3.0575 
1 31567 0.7032 0.178 0.98136 0.018645 3.3385 
1 31568 0.73839 0.18288 0.97658 0.023416 3.2288 
1 31569 0.76681 0.18413 0.98297 0.017033 3.095 
1 31570 0.76681 0.18413 0.98297 0.017033 3.095 
1 31571 0.7736 0.1788 0.98353 0.016468 3.0373 
1 31572 0.76813 0.18308 0.99019 0.0098118 3.2538 
1 31573 0.74887 0.19186 0.97878 0.021218 3.1674 
1 31574 0.75448 0.18507 0.97365 0.026352 3.0153 
1 31575 0.74711 0.17329 0.9637 0.036303 2.8739 
1 31576 0.76697 0.18081 0.95889 0.04111 2.5201 
1 31577 0.7767 0.18536 0.96623 0.033771 2.5291 
1 31578 0.7767 0.18536 0.96623 0.033771 2.5291 
1 31579 0.77699 0.18858 0.96682 0.033176 2.5133 
1 31580 0.77699 0.18858 0.96682 0.033176 2.5133 
1 31581 0.78368 0.17467 0.96697 0.033032 2.4997 
1 31582 0.77874 0.17419 0.97196 0.028036 2.7007 
1 31583 0.76567 0.17773 0.96834 0.031664 2.7817 
1 31584 0.77073 0.1891 0.98177 0.018233 2.9842 
1 31585 0.77073 0.1891 0.98177 0.018233 2.9842 
1 31586 0.77073 0.1891 0.98177 0.018233 2.9842 
1 31587 0.77318 0.18131 0.98586 0.014144 3.0903 
1 31588 0.76425 0.18413 0.97611 0.023891 2.9625 
1 31589 0.76425 0.18413 0.97611 0.023891 2.9625 
1 31590 0.76425 0.18413 0.97611 0.023891 2.9625 
1 31591 0.74499 0.18411 0.9689 0.031105 3.0014 
1 31592 0.74499 0.18411 0.9689 0.031105 3.0014 
1 31593 0.74012 0.1682 0.96926 0.030742 2.9514 
1 31594 0.75185 0.16537 0.97831 0.021688 3.1163 
1 31595 0.73978 0.17995 0.97492 0.025077 3.1814 
1 31596 0.73978 0.17995 0.97492 0.025077 3.1814 
1 31597 0.70648 0.18506 0.95264 0.047363 2.8508 
1 31598 0.71748 0.1861 0.94703 0.052967 2.6831 
1 31599 0.73218 0.17706 0.94753 0.052471 2.5666 
1 31600 0.7029 0.16919 0.94117 0.058827 2.5759 
1 31601 0.69581 0.169 0.93562 0.064383 2.4659 
1 31602 0.68217 0.17356 0.94994 0.050064 2.7214 
1 31603 0.71756 0.19373 0.94923 0.050766 2.7045 
1 31604 0.7025 0.20271 0.95661 0.043393 2.9049 
1 31605 0.70582 0.20055 0.95554 0.044463 2.8784 
1 31606 0.70582 0.20055 0.95554 0.044463 2.8784 
1 31607 0.70119 0.19825 0.96573 0.034271 3.1335 
1 31608 0.67697 0.20478 0.97217 0.027833 3.2496 
1 31609 0.67194 0.19325 0.98231 0.017687 3.3226 
1 31610 0.66797 0.19242 0.98805 0.011946 3.335 
1 31611 0.66797 0.19242 0.98805 0.011946 3.335 
1 31612 0.67834 0.21063 0.97593 0.024072 3.3277 
1 31613 0.67834 0.21063 0.97593 0.024072 3.3277 
1 31614 0.68519 0.22146 0.98459 0.015406 3.4854 
1 31615 0.68519 0.22146 0.98459 0.015406 3.4854 
1 31616 0.70966 0.21821 0.99453 0.0054743 3.67 
1 31617 0.70482 0.21135 0.9766 0.023403 3.3163 
1 31618 0.6978 0.21062 0.98092 0.019081 3.4376 
1 31619 0.68351 0.19633 0.99326 0.0067424 3.5919 
1 31620 0.68675 0.19737 0.99752 0.00248 3.6826 
1 31621 0.69611 0.18432 0.9988 0.0011974 3.5909 
1 31622 0.72129 0.18819 0.99501 0.0049935 3.6802 
1 31623 0.72129 0.18819 0.99501 0.0049935 3.6802 
1 31624 0.71468 0.19165 0.99352 0.0064781 3.6737 
1 31625 0.71265 0.19974 0.9991 0.00090232 3.8061 
1 31626 0.71265 0.19974 0.9991 0.00090232 3.8061 
1 31627 0.71265 0.19974 0.9991 0.00090232 3.8061 
1 31628 0.71265 0.19974 0.9991 0.00090232 3.8061 
1 31629 0.67614 0.1867 0.99333 0.0066662 3.3756 
1 31630 0.67614 0.1867 0.99333 0.0066662 3.3756 
1 31631 0.67614 0.1867 0.99333 0.0066662 3.3756 
1 31632 0.70912 0.17571 0.97949 0.020511 3.3052 
1 31633 0.70706 0.14817 0.96639 0.033607 2.6592 
1 31634 0.73604 0.15185 0.97477 0.025235 2.9331 
1 31635 0.75017 0.15189 0.99089 0.0091086 3.1435 
1 31636 0.73948 0.15306 0.99829 0.0017095 3.2027 
1 31637 0.73006 0.15841 0.97868 0.021316 3.0946 
1 31638 0.71979 0.16284 0.97618 0.023818 3.1139 
1 31639 0.74429 0.16116 0.9806 0.019396 3.0581 
1 31640 0.75335 0.15725 0.98831 0.011687 3.2006 
1 31641 0.75335 0.15725 0.98831 0.011687 3.2006 
1 31642 0.74671 0.1704 0.99201 0.0079902 3.4409 
1 31643 0.72988 0.15953 0.988 0.012002 3.2277 
1 31644 0.73173 0.16576 0.97288 0.027122 3.0243 
1 31645 0.73467 0.16771 0.97641 0.023593 3.1022 
1 31646 0.73467 0.16771 0.97641 0.023593 3.1022 
1 31647 0.72932 0.17121 0.97901 0.020991 3.1962 
1 31648 0.74591 0.16874 0.98633 0.013666 3.3262 
1 31649 0.74599 0.16933 0.9788 0.021203 3.1859 
1 31650 0.74451 0.19505 0.97974 0.020258 3.2173 
1 31651 0.74451 0.19505 0.97974 0.020258 3.2173 
1 31652 0.75423 0.18961 0.98081 0.019191 3.1698 
1 31653 0.75969 0.18282 0.9731 0.026898 2.9517 
1 31654 0.74477 0.17711 0.96285 0.037151 2.8751 
1 31655 0.72561 0.16723 0.96215 0.037845 2.933 
1 31656 0.71227 0.18407 0.97186 0.028143 3.2346 
1 31657 0.72621 0.18225 0.97809 0.021914 3.263 
1 31658 0.74325 0.18082 0.99466 0.0053384 3.5739 
1 31659 0.74325 0.18082 0.99466 0.0053384 3.5739 
1 31660 0.74325 0.18082 0.99466 0.0053384 3.5739 
1 31661 0.73533 0.17619 0.98933 0.010671 3.4767 
1 31662 0.73533 0.17619 0.98933 0.010671 3.4767 
1 31663 0.75755 0.16814 0.99957 0.00042924 3.5081 
1 31664 0.75755 0.16814 0.99957 0.00042924 3.5081 
1 31665 0.76323 0.17138 0.98523 0.014771 3.1981 
1 31666 0.76134 0.18613 0.97266 0.027336 2.9057 
1 31667 0.73351 0.19586 0.95652 0.043479 2.7025 
1 31668 0.73069 0.2018 0.95566 0.044345 2.657 
1 31669 0.72224 0.18641 0.94572 0.054278 2.5696 
1 31670 0.75322 0.19362 0.94693 0.05307 2.3069 
1 31671 0.77062 0.18841 0.95879 0.041212 2.4107 
1 31672 0.73625 0.196 0.94711 0.052894 2.4831 
1 31673 0.73625 0.196 0.94711 0.052894 2.4831 
1 31674 0.74001 0.1911 0.94197 0.05803 2.3564 
1 31675 0.74001 0.1911 0.94197 0.05803 2.3564 
1 31676 0.74775 0.18317 0.93609 0.063911 2.1784 
1 31677 0.74611 0.17661 0.93838 0.061618 2.2858 
1 31678 0.72781 0.1621 0.95646 0.043538 2.7804 
1 31679 0.69884 0.17506 0.95746 0.042541 2.9138 
1 31680 0.71593 0.1743 0.95652 0.043478 2.8871 
1 31681 0.71593 0.1743 0.95652 0.043478 2.8871 
1 31682 0.70971 0.19624 0.93663 0.06337 2.4289 
1 31683 0.72747 0.18586 0.94184 0.058161 2.4464 
1 31684 0.72747 0.18586 0.94184 0.058161 2.4464 
1 31685 0.72747 0.18586 0.94184 0.058161 2.4464 
1 31686 0.72284 0.19367 0.94249 0.057509 2.5046 
1 31687 0.70747 0.18908 0.9422 0.057795 2.6077 
1 31688 0.70747 0.18908 0.9422 0.057795 2.6077 
1 31689 0.69682 0.18677 0.94193 0.058074 2.6346 
1 31690 0.69672 0.18572 0.95335 0.046653 2.8783 
1 31691 0.68927 0.19234 0.95261 0.047387 2.8672 
1 31692 0.68583 0.19022 0.94443 0.055573 2.6921 
1 31693 0.68583 0.19022 0.94443 0.055573 2.6921 
1 31694 0.68583 0.19022 0.94443 0.055573 2.6921 
1 31695 0.65984 0.19676 0.95897 0.04103 2.8992 
1 31696 0.64469 0.19142 0.94486 0.055136 2.5115 
1 31697 0.65363 0.18771 0.94538 0.054623 2.5723 
1 31698 0.62739 0.20102 0.94593 0.054075 2.4122 
1 31699 0.64407 0.19775 0.93954 0.060457 2.4354 
1 31700 0.64407 0.19775 0.93954 0.060457 2.4354 
1 31701 0.67221 0.19615 0.95011 0.049893 2.7876 
1 31702 0.66836 0.2151 0.95934 0.040664 2.9411 
1 31703 0.67495 0.21279 0.95293 0.047072 2.8118 
1 31704 0.67094 0.20577 0.96495 0.035047 3.0876 
1 31705 0.66269 0.21728 0.97845 0.021548 3.322 
1 31706 0.65121 0.20518 0.97194 0.028061 3.0932 
1 31707 0.65497 0.20575 0.96496 0.03504 3.0071 
1 31708 0.68003 0.19936 0.96658 0.033417 3.143 
1 31709 0.68961 0.19187 0.97336 0.026642 3.2747 
1 31710 0.68961 0.19187 0.97336 0.026642 3.2747 
1 31711 0.68961 0.19187 0.97336 0.026642 3.2747 
1 31712 0.67546 0.18948 0.96965 0.030355 3.1326 
1 31713 0.66731 0.19716 0.98536 0.014643 3.3619 
1 31714 0.68654 0.18858 0.98915 0.010852 3.4725 
1 31715 0.70757 0.19686 0.99238 0.0076241 3.6722 
1 31716 0.69931 0.19751 0.99729 0.0027085 3.746 
1 31717 0.70796 0.19484 0.99301 0.0069913 3.6764 
1 31718 0.6878 0.19331 0.99322 0.0067793 3.5897 
1 31719 0.6878 0.19331 0.99322 0.0067793 3.5897 
1 31720 0.6878 0.19331 0.99322 0.0067793 3.5897 
1 31721 0.69118 0.19934 0.96943 0.030571 3.2182 
1 31722 0.69118 0.19934 0.96943 0.030571 3.2182 
1 31723 0.71794 0.18993 0.96699 0.033011 3.1247 
1 31724 0.68639 0.19104 0.96047 0.039534 3.0223 
1 31725 0.67817 0.19288 0.96358 0.03642 3.0626 
1 31726 0.67958 0.19164 0.96342 0.036581 3.0602 
