Chain iteration mu_1 sd_1 w_1 w_NS Prob 
1 9846 0.18418 0.64582 0.91585 0.084148 -7.7032 
1 9847 0.22369 0.64204 0.91974 0.080258 -7.5825 
1 9848 0.19387 0.62335 0.93043 0.069566 -7.2915 
1 9849 0.20332 0.61367 0.9332 0.066805 -7.2528 
1 9850 0.20337 0.61781 0.93177 0.068225 -7.2414 
1 9851 0.20634 0.62461 0.93479 0.065209 -7.2337 
1 9852 0.23786 0.62952 0.94151 0.058488 -7.1781 
1 9853 0.23186 0.62156 0.95094 0.049057 -7.0147 
1 9854 0.2409 0.6252 0.95485 0.045153 -7.0432 
1 9855 0.22659 0.61581 0.96705 0.03295 -6.8477 
1 9856 0.2361 0.61818 0.9672 0.032798 -6.9079 
1 9857 0.22229 0.60472 0.9764 0.023601 -6.8018 
1 9858 0.215 0.60269 0.96182 0.038185 -6.8504 
1 9859 0.22692 0.5996 0.97701 0.022991 -6.7964 
1 9860 0.21172 0.59004 0.97701 0.022987 -6.8219 
1 9861 0.20922 0.58787 0.99092 0.0090766 -6.9842 
1 9862 0.19839 0.58296 0.99097 0.0090253 -7.0527 
1 9863 0.17045 0.56851 0.97994 0.020055 -7.0281 
1 9864 0.2088 0.58372 0.97606 0.023942 -6.8325 
1 9865 0.22056 0.57143 0.97427 0.02573 -6.8257 
1 9866 0.22056 0.57143 0.97427 0.02573 -6.8257 
1 9867 0.22731 0.57354 0.97918 0.020823 -6.9168 
1 9868 0.21991 0.56244 0.98278 0.017224 -6.9488 
1 9869 0.2003 0.58059 0.98046 0.019544 -6.8914 
1 9870 0.19462 0.58619 0.96296 0.037039 -6.8417 
1 9871 0.17717 0.57876 0.97171 0.02829 -6.8841 
1 9872 0.17717 0.57876 0.97171 0.02829 -6.8841 
1 9873 0.17717 0.57876 0.97171 0.02829 -6.8841 
1 9874 0.18542 0.58299 0.9439 0.056099 -7.0395 
1 9875 0.18893 0.59966 0.93362 0.066383 -7.1416 
1 9876 0.17017 0.61681 0.91885 0.081146 -7.4316 
1 9877 0.18001 0.62837 0.92067 0.079326 -7.4752 
1 9878 0.18001 0.62837 0.92067 0.079326 -7.4752 
1 9879 0.15067 0.6367 0.92152 0.078476 -7.515 
1 9880 0.15123 0.63825 0.9291 0.070901 -7.3944 
1 9881 0.15686 0.64031 0.93916 0.060838 -7.2451 
1 9882 0.15686 0.64031 0.93916 0.060838 -7.2451 
1 9883 0.20527 0.63997 0.93681 0.063187 -7.287 
1 9884 0.20527 0.63997 0.93681 0.063187 -7.287 
1 9885 0.21617 0.65994 0.92859 0.07141 -7.5365 
1 9886 0.21617 0.65994 0.92859 0.07141 -7.5365 
1 9887 0.20069 0.67291 0.9312 0.068798 -7.5788 
1 9888 0.19434 0.67686 0.92743 0.072572 -7.7023 
1 9889 0.21056 0.66776 0.92915 0.070845 -7.5873 
1 9890 0.16616 0.6604 0.95312 0.046879 -7.1444 
1 9891 0.16369 0.62901 0.96629 0.033713 -6.8794 
1 9892 0.14492 0.63912 0.96671 0.033291 -6.926 
1 9893 0.16691 0.63093 0.95862 0.041376 -7.0227 
1 9894 0.16691 0.63093 0.95862 0.041376 -7.0227 
1 9895 0.13614 0.62549 0.94628 0.053719 -7.0963 
1 9896 0.13769 0.62384 0.93963 0.060368 -7.1781 
1 9897 0.14396 0.61362 0.95583 0.044172 -6.9615 
1 9898 0.14068 0.62153 0.95304 0.046962 -7.0062 
1 9899 0.15093 0.63699 0.96247 0.037528 -6.9516 
1 9900 0.15093 0.63699 0.96247 0.037528 -6.9516 
1 9901 0.14779 0.65772 0.9785 0.021498 -6.8981 
1 9902 0.12032 0.66237 0.98687 0.013127 -6.9124 
1 9903 0.13918 0.6639 0.9772 0.022798 -6.9171 
1 9904 0.15121 0.66407 0.97049 0.029509 -6.9624 
1 9905 0.13366 0.65203 0.9753 0.024697 -6.9059 
1 9906 0.14103 0.64654 0.9799 0.020098 -6.8859 
1 9907 0.15015 0.62572 0.95851 0.041489 -6.9584 
1 9908 0.17941 0.63178 0.94708 0.052916 -7.0965 
1 9909 0.18038 0.60987 0.93511 0.064886 -7.1649 
1 9910 0.19945 0.60275 0.94833 0.051668 -6.9699 
1 9911 0.19945 0.60275 0.94833 0.051668 -6.9699 
1 9912 0.19945 0.60275 0.94833 0.051668 -6.9699 
1 9913 0.22044 0.60849 0.95739 0.042606 -6.8955 
1 9914 0.21714 0.63339 0.94918 0.050817 -7.0865 
1 9915 0.23319 0.63439 0.94607 0.053929 -7.141 
1 9916 0.24035 0.62414 0.93134 0.068658 -7.2935 
1 9917 0.21251 0.62417 0.92959 0.070412 -7.31 
1 9918 0.2069 0.62982 0.94227 0.057729 -7.1549 
1 9919 0.20659 0.62204 0.93667 0.063328 -7.1935 
1 9920 0.20551 0.60777 0.94243 0.057571 -7.0527 
1 9921 0.20551 0.60777 0.94243 0.057571 -7.0527 
1 9922 0.23305 0.59623 0.96102 0.03898 -6.8329 
1 9923 0.24987 0.5988 0.9516 0.048403 -6.914 
1 9924 0.24987 0.5988 0.9516 0.048403 -6.914 
1 9925 0.222 0.61057 0.95646 0.043544 -6.9119 
1 9926 0.18698 0.62849 0.96647 0.033535 -6.8905 
1 9927 0.18124 0.61853 0.95244 0.047562 -6.9842 
1 9928 0.18124 0.61853 0.95244 0.047562 -6.9842 
1 9929 0.17077 0.6027 0.9301 0.0699 -7.2138 
1 9930 0.18214 0.59509 0.94092 0.059076 -7.1008 
1 9931 0.18214 0.59509 0.94092 0.059076 -7.1008 
1 9932 0.19342 0.59537 0.9522 0.047802 -6.9173 
1 9933 0.18719 0.58791 0.95927 0.040731 -6.8654 
1 9934 0.16722 0.58239 0.95155 0.04845 -6.9317 
1 9935 0.19418 0.60514 0.95094 0.049059 -6.9533 
1 9936 0.21626 0.61672 0.9493 0.050697 -7.0081 
1 9937 0.18482 0.59909 0.94773 0.052271 -6.9737 
1 9938 0.19552 0.60304 0.93947 0.060533 -7.0741 
1 9939 0.19552 0.60304 0.93947 0.060533 -7.0741 
1 9940 0.21875 0.60159 0.93527 0.06473 -7.1148 
1 9941 0.2507 0.60396 0.94062 0.059378 -7.059 
1 9942 0.2507 0.60396 0.94062 0.059378 -7.059 
1 9943 0.22954 0.61233 0.948 0.051998 -7.0057 
1 9944 0.28596 0.61416 0.97452 0.025478 -6.8116 
1 9945 0.29114 0.62715 0.97522 0.024775 -6.8621 
1 9946 0.28855 0.63341 0.96959 0.030413 -6.929 
1 9947 0.29016 0.61997 0.9871 0.012897 -6.7921 
1 9948 0.28647 0.6321 0.98171 0.018291 -6.8421 
1 9949 0.3051 0.61829 0.97359 0.026409 -6.8451 
1 9950 0.28519 0.63831 0.96962 0.030381 -6.9496 
1 9951 0.28177 0.62611 0.97717 0.022834 -6.838 
1 9952 0.25879 0.61896 0.96622 0.033778 -6.8704 
1 9953 0.27684 0.60613 0.9644 0.035601 -6.8409 
1 9954 0.27684 0.60613 0.9644 0.035601 -6.8409 
1 9955 0.25502 0.58631 0.96619 0.033808 -6.777 
1 9956 0.2501 0.5735 0.98139 0.018614 -6.8099 
1 9957 0.24998 0.58304 0.9879 0.012097 -6.8374 
1 9958 0.25843 0.58931 0.96672 0.033281 -6.7787 
1 9959 0.25962 0.59474 0.97634 0.023661 -6.7659 
1 9960 0.25469 0.58503 0.98301 0.01699 -6.792 
1 9961 0.24828 0.58893 0.98198 0.018025 -6.7894 
1 9962 0.25836 0.57851 0.99089 0.0091133 -6.8821 
1 9963 0.26234 0.58611 0.98351 0.016494 -6.7817 
1 9964 0.29119 0.59159 0.98973 0.010267 -6.7761 
1 9965 0.32645 0.58871 0.99806 0.0019444 -6.7973 
1 9966 0.36393 0.59952 0.9911 0.0088978 -6.757 
1 9967 0.37898 0.58884 0.99266 0.0073424 -6.7352 
1 9968 0.36001 0.57542 0.99667 0.003327 -6.7508 
1 9969 0.35566 0.58392 0.99579 0.0042123 -6.7472 
1 9970 0.37058 0.59019 0.9949 0.0050997 -6.742 
1 9971 0.41193 0.58776 0.99683 0.0031731 -6.749 
1 9972 0.41126 0.55832 0.99313 0.0068703 -6.6823 
1 9973 0.45943 0.56393 0.9943 0.0056962 -6.7106 
1 9974 0.43087 0.55298 0.96909 0.03091 -6.7018 
1 9975 0.43087 0.55298 0.96909 0.03091 -6.7018 
1 9976 0.43717 0.56004 0.97533 0.02467 -6.7146 
1 9977 0.45221 0.56743 0.96825 0.031746 -6.8252 
1 9978 0.44239 0.57101 0.9751 0.024904 -6.7814 
1 9979 0.43499 0.54618 0.97364 0.026361 -6.6564 
1 9980 0.42672 0.54094 0.9784 0.0216 -6.6226 
1 9981 0.42204 0.52598 0.98018 0.019822 -6.5949 
1 9982 0.43021 0.53103 0.99654 0.0034589 -6.6912 
1 9983 0.4195 0.53396 0.96869 0.031314 -6.6133 
1 9984 0.4195 0.53396 0.96869 0.031314 -6.6133 
1 9985 0.40522 0.52074 0.97 0.029997 -6.5792 
1 9986 0.40901 0.51704 0.96907 0.030934 -6.5707 
1 9987 0.44248 0.52625 0.98893 0.011068 -6.6177 
1 9988 0.48135 0.53086 0.98495 0.015048 -6.6183 
1 9989 0.45498 0.521 0.99277 0.0072322 -6.6305 
1 9990 0.49827 0.5294 0.98987 0.010129 -6.6355 
1 9991 0.5192 0.5196 0.99053 0.009475 -6.6233 
1 9992 0.51413 0.51507 0.97761 0.022385 -6.6101 
1 9993 0.52245 0.51862 0.9889 0.011095 -6.623 
1 9994 0.50332 0.5111 0.99249 0.0075109 -6.5985 
1 9995 0.52139 0.5033 0.98069 0.019308 -6.566 
1 9996 0.49651 0.49471 0.96216 0.037839 -6.5372 
1 9997 0.49608 0.49288 0.94921 0.050787 -6.589 
1 9998 0.51088 0.48859 0.9685 0.031501 -6.5109 
1 9999 0.51705 0.48137 0.9669 0.0331 -6.4904 
1 10000 0.5366 0.47678 0.96364 0.03636 -6.4996 
1 10001 0.52126 0.47637 0.95282 0.047184 -6.5157 
1 10002 0.51039 0.46599 0.95806 0.04194 -6.443 
1 10003 0.49079 0.45811 0.97434 0.025661 -6.4808 
1 10004 0.46735 0.45447 0.98231 0.017694 -6.6415 
1 10005 0.45436 0.45832 0.98124 0.018758 -6.6536 
1 10006 0.43064 0.47143 0.95742 0.042582 -6.495 
1 10007 0.44942 0.45102 0.97049 0.029515 -6.5572 
1 10008 0.46329 0.45335 0.96919 0.030814 -6.4995 
1 10009 0.46329 0.45335 0.96919 0.030814 -6.4995 
1 10010 0.41718 0.45568 0.95951 0.040495 -6.5454 
1 10011 0.39566 0.47437 0.95291 0.047089 -6.5457 
1 10012 0.37785 0.47926 0.94595 0.054054 -6.5779 
1 10013 0.35895 0.49144 0.9384 0.061603 -6.6421 
1 10014 0.38087 0.499 0.93682 0.063183 -6.6442 
1 10015 0.32679 0.50709 0.93936 0.060645 -6.7042 
1 10016 0.32546 0.48996 0.94298 0.057016 -6.6865 
1 10017 0.32702 0.49232 0.94728 0.052724 -6.6753 
1 10018 0.3358 0.4945 0.94634 0.053656 -6.6562 
1 10019 0.3473 0.48848 0.96673 0.033273 -6.7037 
1 10020 0.32105 0.48899 0.97277 0.027231 -6.8752 
1 10021 0.30599 0.49548 0.97457 0.02543 -6.9223 
1 10022 0.34289 0.49223 0.966 0.034 -6.6965 
1 10023 0.33789 0.48381 0.96534 0.034657 -6.7423 
1 10024 0.31481 0.49403 0.95628 0.043724 -6.7155 
1 10025 0.31481 0.49403 0.95628 0.043724 -6.7155 
1 10026 0.33068 0.47211 0.959 0.041004 -6.7689 
1 10027 0.33683 0.47816 0.96617 0.033832 -6.7859 
1 10028 0.32429 0.48461 0.97218 0.027825 -6.8816 
1 10029 0.31222 0.49482 0.9824 0.017604 -7.0711 
1 10030 0.35185 0.48642 0.98875 0.011251 -7.181 
1 10031 0.35849 0.50281 0.99221 0.0077873 -7.0159 
1 10032 0.35849 0.50281 0.99221 0.0077873 -7.0159 
1 10033 0.39476 0.4966 0.99249 0.0075102 -6.89 
1 10034 0.41332 0.49844 0.98412 0.015875 -6.6615 
1 10035 0.4013 0.51209 0.98785 0.01215 -6.6974 
1 10036 0.38298 0.51201 0.98605 0.013946 -6.726 
1 10037 0.37113 0.50297 0.98907 0.010927 -6.8725 
1 10038 0.37696 0.49112 0.98353 0.016472 -6.8139 
1 10039 0.37696 0.49112 0.98353 0.016472 -6.8139 
1 10040 0.34648 0.49961 0.97771 0.022285 -6.8783 
1 10041 0.34648 0.49961 0.97771 0.022285 -6.8783 
1 10042 0.34022 0.50591 0.97912 0.02088 -6.7934 
1 10043 0.3177 0.51469 0.98766 0.012338 -6.9951 
1 10044 0.30876 0.49713 0.97981 0.020188 -7.0028 
1 10045 0.31364 0.4977 0.96811 0.031886 -6.7877 
1 10046 0.31364 0.4977 0.96811 0.031886 -6.7877 
1 10047 0.28183 0.51591 0.97223 0.027774 -6.8499 
1 10048 0.27036 0.50621 0.95659 0.043407 -6.8067 
1 10049 0.28202 0.51933 0.94108 0.05892 -6.7783 
1 10050 0.29093 0.52019 0.93866 0.061336 -6.7783 
1 10051 0.3053 0.49463 0.94416 0.055841 -6.7282 
1 10052 0.31238 0.4953 0.91781 0.082192 -6.8661 
1 10053 0.32537 0.49568 0.90913 0.090872 -6.9338 
1 10054 0.32537 0.49568 0.90913 0.090872 -6.9338 
1 10055 0.31312 0.48149 0.92779 0.072207 -6.7765 
1 10056 0.30091 0.47259 0.9248 0.075204 -6.8314 
1 10057 0.29691 0.46412 0.92106 0.078941 -6.8764 
1 10058 0.30518 0.45565 0.92701 0.07299 -6.8453 
1 10059 0.30784 0.46058 0.92584 0.074161 -6.824 
1 10060 0.30179 0.4621 0.92601 0.073995 -6.8422 
1 10061 0.27922 0.4672 0.91825 0.08175 -6.9474 
1 10062 0.29175 0.4547 0.92697 0.073025 -6.9008 
1 10063 0.28279 0.46179 0.92248 0.077521 -6.9258 
1 10064 0.27314 0.46008 0.92497 0.075034 -6.9594 
1 10065 0.29705 0.45294 0.92022 0.079777 -6.9065 
1 10066 0.30864 0.4583 0.92388 0.076123 -6.8351 
1 10067 0.28022 0.45785 0.92448 0.075516 -6.9409 
1 10068 0.27984 0.45435 0.92988 0.070124 -6.9484 
1 10069 0.28813 0.44607 0.91727 0.082734 -6.9783 
1 10070 0.28687 0.45832 0.91945 0.080547 -6.934 
1 10071 0.28687 0.45832 0.91945 0.080547 -6.934 
1 10072 0.28687 0.45832 0.91945 0.080547 -6.934 
1 10073 0.28093 0.46631 0.92568 0.074319 -6.9079 
1 10074 0.29808 0.4551 0.91944 0.080563 -6.9002 
1 10075 0.27112 0.4549 0.93835 0.061649 -6.9941 
1 10076 0.27716 0.4619 0.95604 0.043962 -7.0526 
1 10077 0.27884 0.46317 0.94836 0.051638 -6.9569 
1 10078 0.23811 0.45134 0.9569 0.043099 -7.4117 
1 10079 0.24286 0.44739 0.95887 0.041132 -7.4791 
1 10080 0.25734 0.45254 0.95432 0.045678 -7.2336 
1 10081 0.26069 0.44771 0.9494 0.050602 -7.1988 
1 10082 0.26643 0.44278 0.93644 0.063561 -7.1034 
1 10083 0.25047 0.43701 0.95086 0.049137 -7.4172 
1 10084 0.22264 0.44809 0.94452 0.055482 -7.3582 
1 10085 0.2393 0.44846 0.95031 0.049695 -7.3281 
1 10086 0.26483 0.447 0.94638 0.053625 -7.1482 
1 10087 0.29682 0.45241 0.94609 0.053905 -6.9341 
1 10088 0.30886 0.46175 0.96048 0.03952 -6.9538 
1 10089 0.29684 0.45459 0.95377 0.046235 -6.9891 
1 10090 0.31947 0.43421 0.97448 0.025516 -7.6023 
1 10091 0.29543 0.44151 0.97065 0.02935 -7.5309 
1 10092 0.26473 0.43709 0.96487 0.035132 -7.6524 
1 10093 0.27336 0.44501 0.9671 0.032905 -7.5229 
1 10094 0.25837 0.4448 0.96666 0.033335 -7.6276 
1 10095 0.25448 0.44119 0.95416 0.045836 -7.3918 
1 10096 0.25448 0.44119 0.95416 0.045836 -7.3918 
1 10097 0.25264 0.43741 0.94043 0.059573 -7.2606 
1 10098 0.2645 0.4573 0.92775 0.072251 -7.0002 
1 10099 0.2645 0.4573 0.92775 0.072251 -7.0002 
1 10100 0.24946 0.44757 0.94107 0.058928 -7.1815 
1 10101 0.22983 0.45803 0.9379 0.062101 -7.1704 
1 10102 0.2591 0.46683 0.93233 0.067675 -6.9729 
1 10103 0.24681 0.47947 0.93394 0.066064 -6.9637 
1 10104 0.23998 0.46441 0.93689 0.063105 -7.0729 
1 10105 0.2422 0.46561 0.948 0.052002 -7.1087 
1 10106 0.25265 0.48162 0.94329 0.056713 -6.9316 
1 10107 0.25265 0.48162 0.94329 0.056713 -6.9316 
1 10108 0.24572 0.48853 0.93841 0.061593 -6.9257 
1 10109 0.2463 0.49265 0.92401 0.075986 -6.9762 
1 10110 0.25786 0.49958 0.92483 0.075173 -6.932 
1 10111 0.24409 0.50087 0.94497 0.055026 -6.8837 
1 10112 0.21156 0.50949 0.93952 0.060476 -6.9674 
1 10113 0.22155 0.52123 0.93745 0.062547 -6.9261 
1 10114 0.2268 0.50244 0.94063 0.059368 -6.9383 
1 10115 0.19995 0.49743 0.94359 0.056415 -7.0518 
1 10116 0.19995 0.49743 0.94359 0.056415 -7.0518 
1 10117 0.22772 0.4942 0.94286 0.057143 -6.9646 
1 10118 0.19739 0.48354 0.94948 0.050519 -7.1812 
1 10119 0.22401 0.4788 0.96535 0.034648 -7.3192 
1 10120 0.25301 0.46315 0.97796 0.022044 -7.7718 
1 10121 0.25163 0.47281 0.98186 0.018139 -7.7854 
1 10122 0.25163 0.47281 0.98186 0.018139 -7.7854 
1 10123 0.22345 0.46468 0.97502 0.024981 -7.85 
1 10124 0.22124 0.46768 0.96343 0.036574 -7.4362 
1 10125 0.2292 0.46583 0.96843 0.031571 -7.5466 
1 10126 0.22446 0.48251 0.97284 0.027156 -7.4654 
1 10127 0.22446 0.48251 0.97284 0.027156 -7.4654 
1 10128 0.2408 0.4854 0.97033 0.029668 -7.2597 
1 10129 0.26862 0.48896 0.97855 0.02145 -7.28 
1 10130 0.26862 0.48896 0.97855 0.02145 -7.28 
1 10131 0.29747 0.49968 0.9863 0.013699 -7.2201 
1 10132 0.30142 0.50577 0.98431 0.015692 -7.0722 
1 10133 0.28593 0.5107 0.96953 0.030474 -6.8326 
1 10134 0.2703 0.50197 0.97857 0.021425 -7.1222 
1 10135 0.31937 0.49303 0.96268 0.037325 -6.7408 
1 10136 0.29638 0.49073 0.95333 0.046672 -6.7693 
1 10137 0.29429 0.49937 0.95027 0.049735 -6.7453 
1 10138 0.30679 0.50043 0.94854 0.051462 -6.7117 
1 10139 0.27948 0.50284 0.93807 0.061929 -6.7985 
1 10140 0.30518 0.48252 0.9357 0.064301 -6.7623 
1 10141 0.31941 0.49435 0.9373 0.062697 -6.7154 
1 10142 0.31449 0.4907 0.92445 0.075547 -6.8007 
1 10143 0.3074 0.48599 0.92328 0.076722 -6.8193 
1 10144 0.2968 0.48865 0.91572 0.084285 -6.9082 
1 10145 0.31166 0.49839 0.91421 0.085791 -6.9093 
1 10146 0.31166 0.49839 0.91421 0.085791 -6.9093 
1 10147 0.31076 0.49108 0.91262 0.087376 -6.9102 
1 10148 0.31076 0.49108 0.91262 0.087376 -6.9102 
1 10149 0.30212 0.50622 0.90635 0.093651 -7.1003 
1 10150 0.29701 0.51583 0.9109 0.089102 -7.0203 
1 10151 0.28482 0.50882 0.90369 0.096308 -7.1048 
1 10152 0.26302 0.51513 0.90879 0.091207 -7.0994 
1 10153 0.27604 0.5296 0.91618 0.08382 -7.0311 
1 10154 0.28508 0.53144 0.92453 0.075472 -6.9331 
1 10155 0.30109 0.54802 0.92969 0.070309 -6.9258 
1 10156 0.30214 0.56088 0.93789 0.062108 -6.8942 
1 10157 0.31564 0.56841 0.93886 0.061145 -6.921 
1 10158 0.31564 0.57286 0.95105 0.048952 -6.8247 
1 10159 0.32426 0.57392 0.96241 0.037591 -6.7494 
1 10160 0.33885 0.56561 0.96472 0.035285 -6.7126 
1 10161 0.36461 0.5663 0.96623 0.033768 -6.7154 
1 10162 0.38349 0.55531 0.96084 0.039157 -6.7119 
1 10163 0.38349 0.55531 0.96084 0.039157 -6.7119 
1 10164 0.35792 0.55457 0.97256 0.027441 -6.6602 
1 10165 0.33631 0.54806 0.98768 0.012322 -6.7508 
1 10166 0.36092 0.54893 0.99219 0.0078107 -6.7441 
1 10167 0.37186 0.54365 0.99397 0.0060297 -6.755 
1 10168 0.37186 0.54365 0.99397 0.0060297 -6.755 
1 10169 0.36849 0.52541 0.98449 0.015508 -6.7004 
1 10170 0.37199 0.53631 0.98064 0.019359 -6.6479 
1 10171 0.37199 0.53631 0.98064 0.019359 -6.6479 
1 10172 0.38128 0.53565 0.98742 0.012584 -6.6826 
1 10173 0.39668 0.53017 0.98299 0.017008 -6.632 
1 10174 0.39744 0.53287 0.98802 0.011983 -6.6624 
1 10175 0.39042 0.53903 0.97983 0.020172 -6.6271 
1 10176 0.39138 0.55154 0.97885 0.021145 -6.6452 
1 10177 0.40723 0.5644 0.96313 0.036866 -6.7659 
1 10178 0.36931 0.56712 0.96301 0.036992 -6.7403 
1 10179 0.35747 0.57349 0.95096 0.049041 -6.8557 
1 10180 0.36928 0.56518 0.94053 0.059466 -6.923 
1 10181 0.36928 0.56518 0.94053 0.059466 -6.923 
1 10182 0.34316 0.56849 0.94429 0.055708 -6.88 
1 10183 0.35044 0.56252 0.96416 0.035839 -6.7064 
1 10184 0.35044 0.56252 0.96416 0.035839 -6.7064 
1 10185 0.35319 0.56109 0.95946 0.040543 -6.7274 
1 10186 0.30261 0.55589 0.94243 0.057572 -6.8298 
1 10187 0.31658 0.56496 0.95099 0.049011 -6.7929 
1 10188 0.29869 0.56369 0.95838 0.041617 -6.7425 
1 10189 0.31795 0.56665 0.96698 0.033022 -6.708 
1 10190 0.34173 0.56975 0.96362 0.036385 -6.7326 
1 10191 0.34173 0.56975 0.96362 0.036385 -6.7326 
1 10192 0.34173 0.56975 0.96362 0.036385 -6.7326 
1 10193 0.3243 0.5792 0.97216 0.027839 -6.7232 
1 10194 0.32852 0.57344 0.98517 0.014825 -6.7152 
1 10195 0.33123 0.58703 0.97488 0.025123 -6.7383 
1 10196 0.32863 0.60443 0.97838 0.021622 -6.7822 
1 10197 0.35382 0.59895 0.97823 0.021771 -6.7811 
1 10198 0.36726 0.58536 0.97247 0.027529 -6.7645 
1 10199 0.34513 0.57111 0.96125 0.038748 -6.7536 
1 10200 0.36118 0.55924 0.9521 0.047904 -6.7753 
1 10201 0.36521 0.54598 0.95429 0.045712 -6.7038 
1 10202 0.36617 0.52771 0.95874 0.041255 -6.626 
1 10203 0.36193 0.52648 0.95981 0.040187 -6.6241 
1 10204 0.3517 0.54025 0.95539 0.044608 -6.6774 
1 10205 0.35185 0.54476 0.95512 0.044876 -6.6928 
1 10206 0.35784 0.53202 0.96638 0.033618 -6.6274 
1 10207 0.35083 0.53282 0.95647 0.043533 -6.6533 
1 10208 0.34745 0.53769 0.95719 0.04281 -6.6626 
1 10209 0.35452 0.53806 0.96403 0.035973 -6.6412 
1 10210 0.36625 0.52228 0.97035 0.029646 -6.6954 
1 10211 0.35349 0.52486 0.98166 0.018339 -6.7085 
1 10212 0.36105 0.52406 0.99215 0.0078459 -6.8427 
1 10213 0.33668 0.50622 0.98735 0.012653 -6.9672 
1 10214 0.36234 0.5037 0.99419 0.005809 -7.045 
1 10215 0.38483 0.48556 0.97557 0.024433 -6.6896 
1 10216 0.38483 0.48556 0.97557 0.024433 -6.6896 
1 10217 0.38483 0.48556 0.97557 0.024433 -6.6896 
1 10218 0.41149 0.49226 0.9635 0.036497 -6.5363 
1 10219 0.41688 0.50866 0.9587 0.041299 -6.5607 
1 10220 0.40855 0.50244 0.95047 0.049526 -6.572 
1 10221 0.38324 0.50921 0.9673 0.032698 -6.5858 
1 10222 0.38653 0.51194 0.97393 0.026072 -6.6053 
1 10223 0.35501 0.50746 0.95688 0.043119 -6.6139 
1 10224 0.33957 0.51216 0.96133 0.038667 -6.6414 
1 10225 0.33718 0.53447 0.97812 0.021876 -6.6919 
1 10226 0.31345 0.54999 0.98225 0.017752 -6.7408 
1 10227 0.31391 0.53196 0.98402 0.015979 -6.823 
1 10228 0.31391 0.53196 0.98402 0.015979 -6.823 
1 10229 0.31691 0.53682 0.97879 0.021209 -6.7358 
1 10230 0.32041 0.54886 0.96775 0.032248 -6.6763 
1 10231 0.3375 0.5381 0.9664 0.033605 -6.6519 
1 10232 0.34138 0.53903 0.96321 0.03679 -6.6515 
1 10233 0.36401 0.53709 0.95583 0.044171 -6.6635 
1 10234 0.395 0.5154 0.96015 0.039851 -6.5806 
1 10235 0.39328 0.51077 0.94883 0.051171 -6.609 
1 10236 0.36422 0.5188 0.9451 0.054895 -6.6639 
1 10237 0.38001 0.51441 0.94379 0.056215 -6.652 
1 10238 0.3859 0.50691 0.93817 0.061829 -6.661 
1 10239 0.37987 0.50109 0.96907 0.030934 -6.6044 
1 10240 0.38066 0.49688 0.96574 0.034256 -6.5912 
1 10241 0.38066 0.49688 0.96574 0.034256 -6.5912 
1 10242 0.42915 0.50429 0.96967 0.030327 -6.5404 
1 10243 0.4263 0.51811 0.9829 0.017104 -6.5969 
1 10244 0.44178 0.50231 0.98804 0.011963 -6.6324 
1 10245 0.44178 0.50231 0.98804 0.011963 -6.6324 
1 10246 0.44178 0.50231 0.98804 0.011963 -6.6324 
1 10247 0.44376 0.49242 0.97083 0.029168 -6.5165 
1 10248 0.45472 0.50738 0.97918 0.020817 -6.5498 
1 10249 0.44578 0.49164 0.97336 0.026644 -6.5225 
1 10250 0.44044 0.47326 0.96693 0.03307 -6.5055 
1 10251 0.44856 0.47719 0.96079 0.039212 -6.48 
1 10252 0.46077 0.47764 0.97684 0.023161 -6.5275 
1 10253 0.45807 0.47506 0.96648 0.033524 -6.4787 
1 10254 0.46121 0.45488 0.96493 0.035066 -6.472 
1 10255 0.47292 0.44855 0.97993 0.020065 -6.6121 
1 10256 0.4536 0.44793 0.96934 0.03066 -6.5426 
1 10257 0.4536 0.44793 0.96934 0.03066 -6.5426 
1 10258 0.472 0.43353 0.96064 0.039357 -6.4537 
1 10259 0.44569 0.42227 0.94528 0.054721 -6.4692 
1 10260 0.4429 0.41194 0.96119 0.038813 -6.679 
1 10261 0.44815 0.42013 0.95897 0.041033 -6.5692 
1 10262 0.41628 0.42856 0.95001 0.049995 -6.5775 
1 10263 0.4212 0.42314 0.95647 0.043528 -6.642 
1 10264 0.39381 0.43128 0.94933 0.050669 -6.6508 
1 10265 0.36009 0.43195 0.93544 0.064558 -6.7205 
1 10266 0.35821 0.42708 0.94614 0.053865 -6.8182 
1 10267 0.33024 0.42501 0.93417 0.06583 -6.8963 
1 10268 0.33382 0.42051 0.94053 0.059473 -6.9547 
1 10269 0.31135 0.41947 0.94408 0.055918 -7.1388 
1 10270 0.28694 0.42252 0.93732 0.062677 -7.1862 
1 10271 0.33577 0.43588 0.91836 0.081643 -6.8118 
1 10272 0.35974 0.42567 0.91829 0.081709 -6.7461 
1 10273 0.3823 0.42663 0.92944 0.070561 -6.6432 
1 10274 0.41098 0.40306 0.92692 0.073083 -6.6075 
1 10275 0.41614 0.40556 0.94127 0.058726 -6.6334 
1 10276 0.44529 0.42401 0.9344 0.065598 -6.4497 
1 10277 0.43086 0.42846 0.92345 0.076549 -6.5078 
1 10278 0.45735 0.43538 0.9188 0.081199 -6.4956 
1 10279 0.43022 0.43769 0.90904 0.090965 -6.6014 
1 10280 0.4275 0.45448 0.92775 0.072249 -6.5314 
1 10281 0.45464 0.44568 0.92437 0.075629 -6.498 
1 10282 0.44845 0.45761 0.90898 0.091022 -6.6684 
1 10283 0.44339 0.46883 0.91152 0.08848 -6.7018 
